,Unnamed: 0,sample,genome_position,time,true_location_0,true_location_1,midpoint_estimated_location_0,midpoint_estimated_location_1,midpoint_error_0,midpoint_abs_error_0,position_in_arg,arg_estimated_location_0,arg_variance_in_estimated_location_0,arg_estimated_location_1,arg_variance_in_estimated_location_1,arg_error_0,arg_abs_error_0,window_0_estimated_location_0,window_0_variance_in_estimated_location_0,window_0_estimated_location_1,window_0_variance_in_estimated_location_1,window_0_error_0,window_0_abs_error_0,window_100_estimated_location_0,window_100_variance_in_estimated_location_0,window_100_estimated_location_1,window_100_variance_in_estimated_location_1,window_100_error_0,window_100_abs_error_0,midpoint_error_1,midpoint_abs_error_1,arg_error_1,arg_abs_error_1,window_0_error_1,window_0_abs_error_1,window_100_error_1,window_100_abs_error_1,midpoint_abs_error,arg_abs_error,window_0_abs_error,window_100_abs_error
321,321,264,727266.9679871288,505,51.753267884563805,55.60639482218921,51.1373062850538,54.761164302194366,0.6159615995100083,0.6159615995100083,727266.9679871288,52.44577934053886,52.923844133849,55.3508899610644,47.81438022285622,-0.6925114559750583,0.6925114559750583,44.50661690259818,63.38808510351743,55.54413880236162,51.93052297826313,7.246650981965622,7.246650981965622,50.67330808881956,45.632447298221045,57.52968855055993,38.753626574551255,1.0799597957442444,1.0799597957442444,0.8452305199948427,0.8452305199948427,0.2555048611248125,0.2555048611248125,0.06225601982758633,0.06225601982758633,-1.923293728370723,1.923293728370723,1.045860088157914,0.738142838964861,7.246918397941851,2.205758809574181
322,322,30,109012.28133079845,133,77.42035612305855,21.579509599410184,72.52933564885349,19.71916757952465,4.891020474205064,4.891020474205064,109012.28133079845,72.59781082007729,17.405082050402743,24.427491963766577,15.724730971227777,4.822545302981268,4.822545302981268,72.31678809792794,18.367506959375024,19.932135045985884,18.367506959375024,5.103568025130613,5.103568025130613,71.83374529548988,18.14979508334587,19.99850419075712,18.14979508334587,5.586610827568677,5.586610827568677,1.8603420198855325,1.8603420198855325,-2.847982364356394,2.847982364356394,1.6473745534242994,1.6473745534242994,1.5810054086530627,1.5810054086530627,5.232872414844921,5.600709486037615,5.362858333613289,5.806014006260906
323,323,138,247830.34829456496,1472,45.17383101823527,32.92041993287671,70.84240167102112,38.36154913518005,-25.668570652785853,25.668570652785853,247830.34829456496,55.01132727920185,59.531643153008005,39.8309582259381,53.78423785336442,-9.83749626096658,9.83749626096658,70.344493040148,147.16306134151026,37.23852929807256,131.35039425171982,-25.17066202191273,25.17066202191273,66.75273210543395,124.2205513354082,36.07709049175242,111.97131953544026,-21.57890108719868,21.57890108719868,-5.441129202303337,5.441129202303337,-6.910538293061386,6.910538293061386,-4.318109365195845,4.318109365195845,-3.1566705588757102,3.1566705588757102,26.23892921506549,12.022140915178095,25.53836907696245,21.808565774676175
324,324,358,340677.4756062064,586,17.560846579419806,94.78607214315618,16.338932852432023,89.66853592814303,1.2219137269877829,1.2219137269877829,340677.4756062064,27.154297887592733,72.85591803530018,77.18678762626438,65.82213789336359,-9.593451308172927,9.593451308172927,18.067963575781818,54.01851544206033,88.73139880201886,44.68445476371504,-0.5071169963620115,0.5071169963620115,23.172065043793676,49.046015642622656,85.6256491039335,43.31870113555986,-5.6112184643738665,5.6112184643738665,5.117536215013146,5.117536215013146,17.5992845168918,17.5992845168918,6.054673341137317,6.054673341137317,9.160423039222678,9.160423039222678,5.261392407735071,20.04417929247272,6.075873345937861,10.742398378036995
325,325,273,368185.9807501555,277,8.552399970932242,12.29126492754914,10.419483517849525,13.909411003328684,-1.8670835469172824,1.8670835469172824,368185.9807501555,13.958848964098635,37.878024565229325,19.47944644579387,34.221139796120966,-5.406448993166393,5.406448993166393,9.49475198968839,53.57601658642311,16.89593928002877,53.57601658642311,-0.9423520187561484,0.9423520187561484,10.902958128893934,44.86938981148888,17.01105354228418,44.86938981148888,-2.350558157961691,2.350558157961691,-1.6181460757795438,1.6181460757795438,-7.188181518244729,7.188181518244729,-4.6046743524796305,4.6046743524796305,-4.719788614735041,4.719788614735041,2.470707933716561,8.994422952860567,4.700112043306786,5.272715450481163
326,326,179,770511.2836513044,1160,41.21613198447145,67.77304119991938,43.97758988556976,60.58254742536758,-2.7614579010983107,2.7614579010983107,770511.2836513044,42.9956108521268,82.17410526001068,60.19155247980065,74.24071281440015,-1.7794788676553497,1.7794788676553497,42.020247237137255,221.50497824463056,62.713699707616165,221.50497824463056,-0.8041152526658024,0.8041152526658024,42.447127977227794,146.7095002445012,58.92167400189626,146.7095002445012,-1.2309959927563412,1.2309959927563412,7.190493774551797,7.190493774551797,7.5814887201187275,7.5814887201187275,5.059341492303211,5.059341492303211,8.85136719802312,8.85136719802312,7.702522344103031,7.787523114169194,5.1228446858469825,8.936557078003911
327,327,326,792521.3563943378,1863,44.94377035141677,81.1186301249838,43.063397876155726,62.58877694246571,1.880372475261048,1.880372475261048,792521.3563943378,44.36813893111172,149.2936797235675,62.43272273068186,134.88031498842716,0.5756314203050579,0.5756314203050579,40.128355608288,165.28342028612556,64.61716360950409,138.51715727964165,4.815414743128777,4.815414743128777,35.59773215746284,146.86684241327205,64.63529620876722,119.7659994507928,9.346038193953936,9.346038193953936,18.52985318251809,18.52985318251809,18.685907394301935,18.685907394301935,16.501466515479706,16.501466515479706,16.48333391621658,16.48333391621658,18.625017036539727,18.69477164023327,17.189724148741885,18.948581132009373
328,328,416,128109.1697585004,146,16.557309482040356,79.23834293637638,23.589803138805507,77.8007152034308,-7.032493656765151,7.032493656765151,128109.1697585004,20.025883494361285,11.785806255858509,79.93811340222102,10.647960872330389,-3.4685740123209285,3.4685740123209285,23.884897197530613,32.43251104466788,77.62406157827782,32.43251104466788,-7.327587715490257,7.327587715490257,23.974688152565317,32.38615201711142,77.66904693257963,32.38615201711142,-7.417378670524958,7.417378670524958,1.437627732945586,1.437627732945586,-0.6997704658446366,0.6997704658446366,1.614281358098566,1.614281358098566,1.569296003796751,1.569296003796751,7.177934280207388,3.538457910420375,7.5032956779876585,7.581569513596182
329,329,473,13988.105611682067,1576,23.465538555938984,90.91473317689386,44.04142982839075,78.35663807341086,-20.575891272451763,20.575891272451763,13988.105611682067,39.793394741916686,120.41616849999733,60.25076917100122,108.79074564343551,-16.3278561859777,16.3278561859777,31.42222810487845,152.9738796741251,78.25104233916865,143.95742369635934,-7.956689548939462,7.956689548939462,26.896215834283787,101.02350213894572,60.30433493311013,96.68494407197409,-3.4306772783448025,3.4306772783448025,12.558095103482998,12.558095103482998,30.663964005892645,30.663964005892645,12.663690837725213,12.663690837725213,30.610398243783735,30.610398243783735,24.105456939952006,34.740143583247466,14.955867551288623,30.802045828665175
330,330,230,646676.3028383688,1874,68.71409906605933,28.17732100970723,85.61219988448553,66.0233461290602,-16.8981008184262,16.8981008184262,646676.3028383688,60.339282714313285,205.53712395456435,39.93097369673578,185.6938088212364,8.374816351746048,8.374816351746048,80.18094695500474,510.1838324106496,70.62010448492407,435.0455196885145,-11.46684788894541,11.46684788894541,78.38009611181135,562.6067832276153,69.65244947555233,473.1449921103887,-9.665997045752022,9.665997045752022,-37.84602511935297,37.84602511935297,-11.753652687028545,11.753652687028545,-42.44278347521684,42.44278347521684,-41.4751284658451,41.4751284658451,41.447164301124296,14.43211351163669,43.96451375407616,42.58659155352588
331,331,206,957699.102265808,1267,31.68746968556814,94.26267019684587,31.67540193832083,77.56293059075986,0.0120677472473076,0.0120677472473076,957699.102265808,36.11612648196454,63.240877398347656,64.76508989459693,57.135368887870605,-4.428656796396403,4.428656796396403,37.54642947736378,129.59104094821765,87.34078251520049,111.3803770537926,-5.858959791795641,5.858959791795641,36.70485302640241,103.300768762107,81.90558125093897,90.07694164386736,-5.017383340834272,5.017383340834272,16.699739606086013,16.699739606086013,29.49758030224895,29.49758030224895,6.921887681645387,6.921887681645387,12.35708894590691,12.35708894590691,16.69974396634875,29.82817870249361,9.06862387130441,13.336858056001647
332,332,11,163482.69281164018,278,5.988731233270471,7.152995479250918,12.492162951512784,11.843162337689629,-6.503431718242313,6.503431718242313,163482.69281164018,14.76335435402966,68.14121543448896,17.867410877619427,61.56261014207736,-8.774623120759188,8.774623120759188,14.303402565598592,72.98210476370099,11.805600376152134,72.98210476370099,-8.314671332328121,8.314671332328121,13.541001720112993,65.18927440346641,14.09936460882917,65.18927440346641,-7.552270486842522,7.552270486842522,-4.690166858438711,4.690166858438711,-10.714415398368509,10.714415398368509,-4.652604896901216,4.652604896901216,-6.946369129578252,6.946369129578252,8.018247269437193,13.848924443441733,9.52787970596335,10.261034723203617
333,333,208,242159.8618894836,945,80.55659566050355,40.51838230077044,84.99353345215874,47.12554416963962,-4.436937791655197,4.436937791655197,242159.8618894836,66.93471599790227,54.006070181438304,43.64038948736855,48.79212415989231,13.621879662601271,13.621879662601271,82.37682544530513,107.5719280040595,45.82343467946296,107.5719280040595,-1.8202297848015832,1.8202297848015832,78.05808364665579,78.66765642598267,44.31849067992806,78.66765642598267,2.4985120138477583,2.4985120138477583,-6.607161868869177,6.607161868869177,-3.122007186598111,3.122007186598111,-5.3050523786925226,5.3050523786925226,-3.8001083791576207,3.8001083791576207,7.958706234587185,13.975068315237689,5.608637732119093,4.54789907283413
334,334,33,171744.91344568387,701,24.214583218140717,21.658430280582543,30.82455562930428,40.23700184702872,-6.609972411163568,6.609972411163568,171744.91344568387,37.125077813641305,77.14167376363207,35.81710451337109,69.69413089180269,-12.910494595500593,12.910494595500593,39.15730779558492,77.80880640551379,39.41115956745468,73.86875479260584,-14.942724577444206,14.942724577444206,37.1887429209304,71.77468095673076,35.95081335348595,68.59470829287338,-12.974159702789688,12.974159702789688,-18.57857156644618,18.57857156644618,-14.158674232788549,14.158674232788549,-17.75272928687214,17.75272928687214,-14.292383072903405,14.292383072903405,19.71940812311328,19.16113062245233,23.20440507598337,19.302876311475128
335,335,332,656594.7776232706,1572,13.34066197164731,75.39102270034954,17.843390036871217,74.54528139268102,-4.5027280652239074,4.5027280652239074,656594.7776232706,28.42595335129488,121.96290007942848,61.28717220363838,110.18815002801838,-15.08529137964757,15.08529137964757,17.551603792132045,231.8525443731251,71.78609363383147,193.85738821614015,-4.210941820484736,4.210941820484736,14.357277320521444,254.32008213885013,67.59654817145157,213.96274086603125,-1.0166153488741347,1.0166153488741347,0.8457413076685185,0.8457413076685185,14.10385049671116,14.10385049671116,3.6049290665180678,3.6049290665180678,7.794474528897965,7.794474528897965,4.581466838126397,20.651503936576848,5.543243147304124,7.86049234776077
336,336,79,638667.3217023868,1814,60.15553990961863,29.284362360716447,76.90686745577514,76.2949448629013,-16.75132754615651,16.75132754615651,638667.3217023868,60.339282714315615,187.0142182843794,39.93097369670549,168.9591730622313,-0.1837428046969833,0.1837428046969833,75.07835945583355,516.943598596963,75.90857795414131,426.2770282051556,-14.922819546214916,14.922819546214916,79.47657697316733,553.2173951625275,69.81925215150781,464.51645982242985,-19.32103706354869,19.32103706354869,-47.01058250218486,47.01058250218486,-10.646611335989046,10.646611335989046,-46.624215593424864,46.624215593424864,-40.53488979079137,40.53488979079137,49.90592992574481,10.648196765550887,48.95414204039385,44.90411744553749
337,337,29,441748.5498122724,1507,8.910482197262791,16.676609452078797,18.035984397514703,27.46658699987657,-9.125502200251912,9.125502200251912,441748.5498122724,33.050193890355246,100.80070423697164,40.21674493188058,91.06903094432704,-24.13971169309245,24.13971169309245,23.18018144700158,150.705982873848,17.591953601638703,129.01073220458986,-14.269699249738787,14.269699249738787,28.4872863524811,127.05647019484938,22.05786969056936,107.19981960255292,-19.57680415521831,19.57680415521831,-10.789977547797772,10.789977547797772,-23.54013547980178,23.54013547980178,-0.9153441495599068,0.9153441495599068,-5.381260238490562,5.381260238490562,14.131468638778578,33.71740884221454,14.29902694556973,20.302936307000824
338,338,421,519568.4201757421,84,16.065198671186824,40.02191371521689,13.666562477348604,44.47842791239878,2.39863619383822,2.39863619383822,519568.4201757421,18.11180905976203,15.14769125186929,47.000252217321325,13.685277040412078,-2.046610388575207,2.046610388575207,15.256906762213667,10.176902404105611,46.61429727664504,8.600983265933337,0.8082919089731568,0.8082919089731568,15.46580608406315,11.209130632730172,45.74168250338936,9.583098896391396,0.599392587123674,0.599392587123674,-4.456514197181889,4.456514197181889,-6.978338502104435,6.978338502104435,-6.59238356142815,6.59238356142815,-5.719768788172473,5.719768788172473,5.061025032547699,7.272263906967151,6.641751036518876,5.751089154555927
339,339,337,976071.0153999522,68,32.96685660623924,91.29183424260825,30.8093293329391,89.21270732670123,2.15752727330014,2.15752727330014,976071.0153999522,31.17758064160476,12.608223204181954,87.03797774442367,11.390978642721482,1.7892759646344842,1.7892759646344842,32.259809102191944,15.74441951094109,88.0437096499593,15.74441951094109,0.7070475040472957,0.7070475040472957,31.865252452851166,13.645890173226151,88.19230954465657,13.645890173226151,1.1016041533880738,1.1016041533880738,2.079126915907011,2.079126915907011,4.253856498184575,4.253856498184575,3.2481245926489493,3.2481245926489493,3.0995246979516793,3.0995246979516793,2.99627980460486,4.614845997946822,3.32418855397079,3.2894657718198412
340,340,224,889447.606165055,1086,18.45397993959178,35.66034885717284,12.54062547028737,40.29130853867191,5.913354469304409,5.913354469304409,889447.606165055,29.68175301218348,91.54576686627529,45.601145591537694,82.7075995021584,-11.227773072591702,11.227773072591702,13.421934878040842,120.17090258227914,44.03461975590629,120.17090258227914,5.032045061550937,5.032045061550937,20.78081098171769,106.84290306819427,42.47971626159944,106.84290306819427,-2.326831042125906,2.326831042125906,-4.630959681499071,4.630959681499071,-9.940796734364852,9.940796734364852,-8.37427089873345,8.37427089873345,-6.8193674044266,6.8193674044266,7.51089532954044,14.996077083143252,9.769845985830745,7.205408697302098
341,341,210,549790.7365512407,635,66.41736148892898,33.81662672820879,76.38827458300572,34.660398112082575,-9.97091309407675,9.97091309407675,549790.7365512407,63.49117942846182,39.09045879567281,40.259505954439646,35.31652113582515,2.926182060467156,2.926182060467156,65.91819799031839,49.93259978741789,31.411610512121523,43.17217700522196,0.499163498610585,0.499163498610585,67.32397213903998,50.27718159886043,33.04908251890399,42.03290513019422,-0.9066106501110056,0.9066106501110056,-0.8437713838737864,0.8437713838737864,-6.442879226230858,6.442879226230858,2.4050162160872652,2.4050162160872652,0.7675442093048019,0.7675442093048019,10.006550758272077,7.076244355220991,2.4562709944116237,1.1878834051084448
342,342,380,601831.4330059144,1395,34.48754638487793,83.05599464989616,29.411623137190062,87.8822102807252,5.075923247687864,5.075923247687864,601831.4330059144,38.34672087481256,66.36031564034852,60.85267945715545,59.95364500945247,-3.859174489934624,3.859174489934624,34.05966099438622,287.843882516894,87.21513503484668,243.8637470590436,0.4278853904917099,0.4278853904917099,39.321480815728926,192.09850450230692,83.07896055145422,159.46878000412346,-4.833934430850995,4.833934430850995,-4.82621563082904,4.82621563082904,22.20331519274071,22.20331519274071,-4.159140384950518,4.159140384950518,-0.022965901558052337,0.022965901558052337,7.004095525596196,22.536202725657944,4.181092518603552,4.833988985755047
343,343,184,292113.7034311866,277,9.242442205696271,91.62327340210572,12.464410499949746,89.27593884853441,-3.2219682942534758,3.2219682942534758,292113.7034311866,19.34048014032605,29.43432677804117,83.95768601130294,26.592627863721734,-10.09803793462978,10.09803793462978,14.059507695378384,28.009435100427044,89.03364405525608,23.888543343453616,-4.817065489682113,4.817065489682113,13.52038668628996,27.17487264972496,88.6887615964511,24.056572712073745,-4.277944480593689,4.277944480593689,2.347334553571315,2.347334553571315,7.665587390802784,7.665587390802784,2.589629346849648,2.589629346849648,2.9345118056546227,2.9345118056546227,3.9863591403139402,12.677996694086046,5.469031000639081,5.187693949778491
344,344,237,724128.159379409,730,73.07820896275747,52.70881455419241,82.39936091489685,53.07972048743871,-9.321151952139374,9.321151952139374,724128.159379409,68.12200209035451,51.685321895904416,47.2125486201947,46.6954295085095,4.956206872402959,4.956206872402959,81.1037777918722,123.67533424186348,46.62971954945671,100.64200956977912,-8.025568829114732,8.025568829114732,83.67789148111449,81.54253783119235,44.09385692765906,69.05387549794362,-10.599682518357014,10.599682518357014,-0.3709059332463056,0.3709059332463056,5.496265933997705,5.496265933997705,6.079095004735699,6.079095004735699,8.614957626533347,8.614957626533347,9.328528550966062,7.4008733119327195,10.0680261773329,13.659090906679271
345,345,35,884951.9883126455,1444,23.197905115387847,72.9668273038036,30.491930558024062,69.49893117144835,-7.294025442636215,7.294025442636215,884951.9883126455,38.881898172319,122.8086923988984,54.849022317134285,110.95228642465705,-15.68399305693115,15.68399305693115,40.83602581273888,351.8326388471266,58.51822382992452,286.5448508785532,-17.638120697351027,17.638120697351027,43.1461958249911,184.66456325760436,59.11875757418465,161.4405063395558,-19.948290709603256,19.948290709603256,3.46789613235525,3.46789613235525,18.117804986669313,18.117804986669313,14.448603473879075,14.448603473879075,13.848069729618949,13.848069729618949,8.076454094627724,23.963357355446753,22.80055797737663,24.283808133635716
346,346,450,292729.3230039572,713,17.15061061422548,25.575046352453644,24.709463016234924,44.72051819669188,-7.558852402009442,7.558852402009442,292729.3230039572,32.455811424177114,126.54596583007526,41.93599272422031,114.32874963815932,-15.305200809951632,15.305200809951632,27.792281835014972,153.85977435709168,43.2091390383038,131.22313518159245,-10.641671220789494,10.641671220789494,28.870157128032787,152.9142508074328,45.47101523140317,135.36743449278023,-11.719546513807304,11.719546513807304,-19.145471844238234,19.145471844238234,-16.36094637176667,16.36094637176667,-17.63409268585016,17.63409268585016,-19.895968878949528,19.895968878949528,20.583618286731877,22.403788474558695,20.596271294205984,23.09106641368954
347,347,359,981084.0827133354,210,29.57064321586321,8.422833497088194,34.91927708356836,13.188448661213096,-5.34863386770515,5.34863386770515,981084.0827133354,34.74459643424791,26.152502082696916,14.79817966374361,23.62764267838468,-5.1739532183847,5.1739532183847,34.61253992499164,48.32150491262252,14.14487306793946,48.32150491262252,-5.041896709128427,5.041896709128427,34.50742481075199,47.866974645101095,14.16708514184819,47.866974645101095,-4.936781594888782,4.936781594888782,-4.7656151641249025,4.7656151641249025,-6.375346166655417,6.375346166655417,-5.722039570851267,5.722039570851267,-5.744251644759997,5.744251644759997,7.163726135420014,8.210653484998701,7.626431621401179,7.574182429408507
348,348,482,252780.7327117413,771,53.69500031338782,27.29286114664314,52.78682457259863,20.311084462987985,0.908175740789197,0.908175740789197,252780.7327117413,53.94248483389445,45.87192869203224,36.3346192216592,41.44328281387563,-0.2474845205066316,0.2474845205066316,57.32929727444423,55.077702768517405,26.49603931540874,49.16595422021711,-3.634296961056407,3.634296961056407,51.84746689245809,46.66455995922525,27.140418288777585,41.87885427020053,1.847533420929736,1.847533420929736,6.981776683655156,6.981776683655156,-9.041758075016062,9.041758075016062,0.7968218312344,0.7968218312344,0.15244285786555523,0.15244285786555523,7.040595772843999,9.045144425326141,3.7206235272969472,1.8538119015602827
349,349,160,464089.3521003699,829,98.096748994273,79.16405881598011,78.22421752325145,74.97452599015973,19.87253147102153,19.87253147102153,464089.3521003699,73.22983844769809,47.47299415316168,67.82972837737418,42.889775485997376,24.8669105465749,24.8669105465749,76.01604260195008,53.868054572827326,76.81596987231667,46.16654043626351,22.08070639232291,22.08070639232291,75.1119240161735,53.1040748934657,78.40002456153992,44.68380815886385,22.98482497809948,22.98482497809948,4.189532825820379,4.189532825820379,11.334330438605932,11.334330438605932,2.3480889436634413,2.3480889436634413,0.7640342544401904,0.7640342544401904,20.309349875497436,27.3281958171934,22.205204715816613,22.99752003186047
350,350,85,274520.3458966947,307,61.71398810962823,32.80505842986246,60.478716670589,34.14823352006692,1.2352714390392308,1.2352714390392308,274520.3458966947,61.67770247501326,54.21767367368764,37.5373598702616,48.983298667346936,0.0362856346149698,0.0362856346149698,59.78058295482384,33.48492162314776,33.84019770363627,29.312914764978316,1.9334051548043971,1.9334051548043971,61.96107241330485,34.910489974107826,33.54786334230852,30.79511320686001,-0.2470843036766155,0.2470843036766155,-1.3431750902044541,1.3431750902044541,-4.732301440399134,4.732301440399134,-1.035139273773808,1.035139273773808,-0.7428049124460543,0.7428049124460543,1.824832828248055,4.732440551140936,2.193072914595678,0.7828216853647759
