,sample,genome_position,time,true_location_0,true_location_1,midpoint_estimated_location_0,midpoint_estimated_location_1,midpoint_error_0,midpoint_abs_error_0,midpoint_error_1,midpoint_abs_error_1,midpoint_abs_error,midpoint_central,position_in_arg,arg_estimated_location_0,arg_variance_in_estimated_location_0,arg_estimated_location_1,arg_variance_in_estimated_location_1,arg_error_0,arg_abs_error_0,arg_error_1,arg_abs_error_1,arg_abs_error,arg_central,window_0_estimated_location_0,window_0_variance_in_estimated_location_0,window_0_estimated_location_1,window_0_variance_in_estimated_location_1,window_0_error_0,window_0_abs_error_0,window_0_error_1,window_0_abs_error_1,window_0_abs_error,window_0_central,window_100_estimated_location_0,window_100_variance_in_estimated_location_0,window_100_estimated_location_1,window_100_variance_in_estimated_location_1,window_100_error_0,window_100_abs_error_0,window_100_error_1,window_100_abs_error_1,window_100_abs_error,window_100_central
286,35,157715.38452006085,391,27.714988615971972,77.94992031622844,29.682606858305913,82.02327729497067,-1.9676182423339412,1.9676182423339412,-4.0733569787422255,4.0733569787422255,4.523688608186167,True,157715.38452006085,31.429818180881618,66.27930968208727,78.62632001403195,59.88045966639945,-3.714829564909646,3.714829564909646,-0.6763996978035038,0.6763996978035038,3.7759072085414735,False,29.218895672136767,42.716265666835746,82.87418198710853,40.882286038115396,-1.5039070561647954,1.5039070561647954,-4.924261670880085,4.924261670880085,5.148794949974313,True,29.285966570958177,45.937643318759896,80.68747210478244,44.47202371830461,-1.5709779549862048,1.5709779549862048,-2.7375517885540006,2.7375517885540006,3.1562892025395652,True
287,281,757165.2704606198,590,65.67918262762022,50.9455165897124,72.14083620936836,47.49100020427517,-6.461653581748138,6.461653581748138,3.4545163854372305,3.4545163854372305,7.327117473316014,True,757165.2704606198,64.97080108726297,56.694843955683815,53.05198004841682,51.22131375635992,0.7083815403572515,0.7083815403572515,-2.1064634587044253,2.1064634587044253,2.2223844648430937,False,69.83521601155473,99.8560645755514,42.80982192204267,99.8560645755514,-4.156033383934513,4.156033383934513,8.135694667669725,8.135694667669725,9.135761665779585,True,68.61947724564553,85.49982148827372,48.19517754782559,85.49982148827372,-2.9402946180253053,2.9402946180253053,2.7503390418868108,2.7503390418868108,4.026126834330413,True
288,101,5008.533489389677,1494,18.25358531405346,63.57446914100135,13.705256604601242,38.569797055057904,4.548328709452218,4.548328709452218,25.004672085943447,25.004672085943447,25.414974329611013,True,5008.533489389677,29.2716320152406,188.24501845375428,49.23922244236251,170.07114722510596,-11.018046701187139,11.018046701187139,14.33524669863884,14.33524669863884,18.08028348838526,False,11.354692938217873,274.9043856368516,34.41120629192758,257.71806521487036,6.898892375835587,6.898892375835587,29.163262849073774,29.163262849073774,29.968160037238338,True,17.050902824014766,230.4583413065954,49.87380429393917,220.85942135267004,1.2026824900386934,1.2026824900386934,13.700664847062178,13.700664847062178,13.75335095252684,False
289,299,429644.09831494524,1570,56.201668792176164,13.288459661440056,28.581981412055505,16.201082316429165,27.61968738012066,27.61968738012066,-2.912622654989109,2.912622654989109,27.77283748027832,True,429644.09831494524,55.949634460833984,107.62449919249688,38.06175701340162,97.23403146358474,0.25203433134218045,0.25203433134218045,-24.77329735196156,24.77329735196156,24.77457937065493,False,27.61669426954945,465.7766659330933,15.873812560149622,392.03279640776015,28.584974522626716,28.584974522626716,-2.5853528987095657,2.5853528987095657,28.7016518352182,True,56.05203427079636,178.85062631948534,24.463467613389028,151.1914924280507,0.14963452137980227,0.14963452137980227,-11.175007951948972,11.175007951948972,11.176009717967828,False
290,21,762973.1799162913,350,45.9759238416475,4.420562069403025,40.91032189726582,10.797444725413884,5.065601944381683,5.065601944381683,-6.376882656010859,6.376882656010859,8.144013474169576,False,762973.1799162913,42.46218112091754,32.78773846846201,21.204670428162906,29.622288770515198,3.513742720729958,3.513742720729958,-16.78410835875988,16.78410835875988,17.14796434875219,False,39.604015804560746,38.574139233460684,11.376550856204812,31.882649843337227,6.3719080370867545,6.3719080370867545,-6.955988786801787,6.955988786801787,9.43329168610846,False,38.81415013217279,41.25767570588969,14.593313400558984,34.14144312242066,7.1617737094747085,7.1617737094747085,-10.172751331155958,10.172751331155958,12.440895157152417,False
291,82,796677.004420082,738,11.319599301197615,58.25850856196568,3.879989537688883,60.906106952517256,7.439609763508732,7.439609763508732,-2.647598390551579,2.647598390551579,7.896680990830626,True,796677.004420082,26.479787404652058,34.50189777409806,53.91141698874594,31.170956788562826,-15.160188103454443,15.160188103454443,4.3470915732197355,4.3470915732197355,15.771128953821906,False,6.95008486070018,222.37250161043613,62.42964667493934,222.37250161043613,4.369514440497435,4.369514440497435,-4.171138112973665,4.171138112973665,6.040782201273037,True,7.584811642512034,219.82214125505274,62.00534044652236,219.82214125505274,3.7347876586855806,3.7347876586855806,-3.746831884556684,3.746831884556684,5.290310768433241,True
292,201,120076.92000951032,508,55.89615073639657,96.67496457809715,55.68803255748973,86.15724575383253,0.2081181789068438,0.2081181789068438,10.51771882426462,10.51771882426462,10.519777680287822,False,120076.92000951032,45.84864280695616,72.82512185249014,75.42508391827916,65.7943148880927,10.047507929440414,10.047507929440414,21.24988065981799,21.24988065981799,23.50552793809734,False,55.70655588277315,80.90045359890527,86.0189430192164,79.21186712092668,0.18959485362341866,0.18959485362341866,10.656021558880752,10.656021558880752,10.657708087194539,False,57.29377666946178,78.64159417583997,82.08676419972718,75.27204526994664,-1.397625933065207,1.397625933065207,14.588200378369962,14.588200378369962,14.654997390932893,False
293,404,961404.0196137507,1850,20.918267652042246,7.000998379295761,11.862559778141087,46.658261998037126,9.05570787390116,9.05570787390116,-39.65726361874137,39.65726361874137,40.678058002119315,False,961404.0196137507,34.098894804795904,259.9458534836536,41.21065724289306,234.84971810414766,-13.180627152753658,13.180627152753658,-34.209658863597305,34.209658863597305,36.66101051121762,False,15.783750076921429,343.0106735661336,48.818736393374806,294.83762503882554,5.134517575120817,5.134517575120817,-41.81773801407905,41.81773801407905,42.13177522183674,False,22.80026251373623,261.8496773114,36.75360764449674,227.82179984135357,-1.8819948616939826,1.8819948616939826,-29.752609265200977,29.752609265200977,29.812072432945108,False
294,483,574489.9053122917,158,33.5356132863049,35.7071260851539,42.189876241108315,34.46298550997924,-8.654262954803414,8.654262954803414,1.2441405751746615,1.2441405751746615,8.743234702424422,False,574489.9053122917,39.94128091570707,43.4392061825939,36.19214141090082,39.24542434484976,-6.405667629402167,6.405667629402167,-0.4850153257469145,0.4850153257469145,6.4240032413270285,False,47.766159650450064,30.816385616547496,33.98381740584509,26.243161259430625,-14.230546364145162,14.230546364145162,1.7233086793088148,1.7233086793088148,14.334512291189617,False,47.85210275848986,33.594314728767834,36.30483076872707,27.287582791700814,-14.316489472184962,14.316489472184962,-0.5977046835731699,0.5977046835731699,14.32896094264857,False
295,251,817893.533976699,109,51.85614397189875,23.201252680195296,45.11186705067423,29.648927441935694,6.744276921224525,6.744276921224525,-6.447674761740398,6.447674761740398,9.330475926947448,False,817893.533976699,46.940512654320656,20.675366775125664,24.860716049922686,18.679290297444435,4.915631317578097,4.915631317578097,-1.6594633697273906,1.6594633697273906,5.188183682737298,False,45.01740606290899,18.450013083742842,29.823524422826075,15.811102103644155,6.8387379089897635,6.8387379089897635,-6.62227174263078,6.62227174263078,9.519601841521514,False,45.778539900692344,18.08104916582736,28.076248117015172,15.105946071898568,6.077604071206409,6.077604071206409,-4.8749954368198765,4.8749954368198765,7.7912034856855925,False
296,281,838461.6666907946,525,66.94330900102636,46.99526141279748,70.68540240318718,43.945442210824496,-3.742093402160819,3.742093402160819,3.049819201972987,3.049819201972987,4.8274900512811705,True,838461.6666907946,65.75643911815453,45.75085833792813,51.77159722390704,41.33390104012902,1.1868698828718323,1.1868698828718323,-4.776335811109554,4.776335811109554,4.921589570388388,False,68.27307593220524,48.67161641997692,41.46566833816455,41.03635162051248,-1.329766931178881,1.329766931178881,5.529593074632935,5.529593074632935,5.687238315939065,True,68.7894429436573,54.06461393491134,42.223927164322134,45.619091436332226,-1.8461339426309422,1.8461339426309422,4.771334248475348,4.771334248475348,5.1160376312931755,True
297,250,82953.09526929651,1594,19.360903917183457,32.75525748684,41.8231247344919,45.13300960431451,-22.46222081730844,22.46222081730844,-12.377752117474508,12.377752117474508,25.64683433734404,False,82953.09526929651,32.649722279777365,122.69427963066875,43.67309796650012,110.84891948878887,-13.288818362593908,13.288818362593908,-10.917840479660121,10.917840479660121,17.198602682000597,False,38.389804465447725,345.3874614018279,45.32461366462482,345.3874614018279,-19.028900548264268,19.028900548264268,-12.569356177784819,12.569356177784819,22.80543292287497,False,27.61460277319425,212.4392106011415,45.65304302426304,212.4392106011415,-8.253698856010793,8.253698856010793,-12.89778553742304,12.89778553742304,15.312622785632538,False
298,380,909504.7239828325,1255,29.934771392193564,93.32289212109302,31.31370138771128,77.69437585478609,-1.3789299955177157,1.3789299955177157,15.628516266306931,15.628516266306931,15.689230976015326,False,909504.7239828325,35.9700076703046,67.39927324746743,64.96245764314905,60.89229780150165,-6.035236278111032,6.035236278111032,28.36043447794397,28.36043447794397,28.99548793709774,False,35.821372425225704,176.65889305914106,84.4984651715636,176.65889305914106,-5.886601033032139,5.886601033032139,8.824426949529425,8.824426949529425,10.60766622352326,False,36.871794112470134,159.84325942394713,82.60542955577473,159.84325942394713,-6.93702272027657,6.93702272027657,10.717462565318286,10.717462565318286,12.766608322519813,False
299,356,86343.81923784118,1771,49.10606909811364,16.795701238201524,53.17572882073805,18.302072025126176,-4.069659722624408,4.069659722624408,-1.506370786924652,1.506370786924652,4.33950264496421,False,86343.81923784118,56.80777403809372,162.51801097518864,38.39505954758255,146.8279203259918,-7.701704939980075,7.701704939980075,-21.599358309381024,21.599358309381024,22.931387623943316,False,60.537129853701316,416.9507465397701,28.32717502571672,416.9507465397701,-11.431060755587673,11.431060755587673,-11.531473787515196,11.531473787515196,16.237119132102425,False,52.54086845248725,234.92658380392106,26.212567401144995,234.92658380392106,-3.4347993543736095,3.4347993543736095,-9.416866162943471,9.416866162943471,10.023732585000214,False
300,331,174479.2250522872,920,71.5420922732476,17.884090313489857,69.57176202197685,5.758801884374096,1.9703302512707523,1.9703302512707523,12.125288429115761,12.125288429115761,12.284332329773616,True,174479.2250522872,62.600431468776655,65.98957324663654,37.068065019930344,59.61869545943785,8.94166080447095,8.94166080447095,-19.183974706440488,19.183974706440488,21.165495115389113,False,66.10656594957206,209.83312068336932,7.612242916084803,199.20767397903032,5.435526323675546,5.435526323675546,10.271847397405054,10.271847397405054,11.621350841057453,True,67.05026240177169,81.64735898262684,25.245987278818166,77.93615876733301,4.491829871475915,4.491829871475915,-7.3618969653283095,7.3618969653283095,8.624039802922614,False
301,207,893889.7378991463,1146,55.183604728665834,58.503223247235034,65.29375053857997,34.34935860609117,-10.110145809914137,10.110145809914137,24.153864641143862,24.153864641143862,26.184427154330187,True,893889.7378991463,60.51841588484412,133.1315769414102,54.31781003829735,120.27856146363557,-5.334811156178283,5.334811156178283,4.185413208937682,4.185413208937682,6.780700096718206,True,66.57274380287419,280.32926600525445,32.84193919027897,230.41681250941738,-11.389139074208352,11.389139074208352,25.661284056956063,25.661284056956063,28.075148945347504,True,67.95575992876411,124.46483478520517,52.41019589175142,108.7327944454417,-12.772155200098275,12.772155200098275,6.093027355483613,6.093027355483613,14.151075252788003,True
302,97,686037.7000514688,1433,16.299718613206974,78.35308362277446,18.244179308286068,73.15066851933695,-1.9444606950790941,1.9444606950790941,5.202415103437517,5.202415103437517,5.5539220649179315,False,686037.7000514688,28.84157684754978,130.8992705911027,61.246811382451114,118.26177023551627,-12.541858234342808,12.541858234342808,17.10627224032335,17.10627224032335,21.21138274442309,False,18.193051548208,228.04292238911523,70.48152181100862,187.4348552181586,-1.8933329350010268,1.8933329350010268,7.871561811765844,7.871561811765844,8.096060459211627,False,17.9449178945238,256.01182244859416,70.34890390028916,215.49806291092935,-1.6451992813168275,1.6451992813168275,8.004179722485304,8.004179722485304,8.17150987915271,False
303,117,434900.84569015185,389,96.00675596779146,9.353742693153484,91.6726923046953,10.924346866274592,4.33406366309616,4.33406366309616,-1.570604173121108,1.570604173121108,4.609870421649175,False,434900.84569015185,84.89165616650732,41.209966233464485,19.702567271468972,37.2314034761827,11.115099801284146,11.115099801284146,-10.348824578315488,10.348824578315488,15.18695538102531,False,91.59911773399631,54.87371345962498,11.654802126320497,46.820227796692805,4.407638233795154,4.407638233795154,-2.301059433167014,2.301059433167014,4.972137298484402,False,91.12564454206252,41.90072260714614,9.789770592428617,35.43963029592376,4.881111425728946,4.881111425728946,-0.43602789927513363,0.43602789927513363,4.900547834612774,False
304,118,723575.8431480294,1745,64.23819757230036,23.707273279987028,85.61219988448553,66.0233461290602,-21.37400231218517,21.37400231218517,-42.31607284907317,42.31607284907317,47.40778413097753,True,723575.8431480294,60.33928271431706,162.75223630532204,39.930973696678656,147.0395326753234,3.898914857983307,3.898914857983307,-16.223700416691628,16.223700416691628,16.685622322237883,False,82.65453579807568,467.45515444433033,70.1416009021583,380.39619149138446,-18.41633822577532,18.41633822577532,-46.434327622171274,46.434327622171274,49.953060920921466,True,79.20112053654123,299.48536787014865,45.88940127273131,253.61763144009186,-14.96292296424086,14.96292296424086,-22.182127992744284,22.182127992744284,26.756977892136774,False
305,427,360500.9278746765,1714,64.54788987330396,26.822987835730995,75.37838609790977,44.065541093058144,-10.83049622460581,10.83049622460581,-17.24255325732715,17.24255325732715,20.361858738901116,False,360500.9278746765,59.459125623448635,84.59363810158486,39.789462137956924,76.42665499494414,5.088764249855323,5.088764249855323,-12.96647430222593,12.96647430222593,13.929284885481056,False,77.99247029546035,110.52492201085988,31.59825003951877,92.66938112684538,-13.444580422156392,13.444580422156392,-4.775262203787776,4.775262203787776,14.26744097036168,True,63.869631911163886,92.39255465249605,35.759064895399256,79.86401747042875,0.6782579621400728,0.6782579621400728,-8.93607705966826,8.93607705966826,8.961780352113957,False
306,364,130476.86781610512,1888,84.06304722748531,13.326156224714188,79.29829076207054,64.94703919124257,4.764756465414777,4.764756465414777,-51.62088296652838,51.62088296652838,51.840316959088234,False,130476.86781610512,60.911892409976396,126.1000624445336,39.18723836812652,113.9258954168177,23.151154817508917,23.151154817508917,-25.861082143412332,25.861082143412332,34.70981905761807,False,81.95185665119445,323.3178652350044,52.10380447972484,315.19296066127055,2.1111905762908663,2.1111905762908663,-38.777648255010654,38.777648255010654,38.835076024629466,False,77.47096325855894,341.4430928088612,51.498680973469526,323.93036194902686,6.592083968926374,6.592083968926374,-38.172524748755336,38.172524748755336,38.73754272985981,False
307,413,198375.5588691031,1168,74.49384342409043,37.328535708064784,79.29829076207054,64.94703919124257,-4.804447337980108,4.804447337980108,-27.618503483177783,27.618503483177783,28.03327395923864,True,198375.5588691031,63.24070707007833,49.74868275613006,41.48252375426181,44.94576068344371,11.2531363540121,11.2531363540121,-4.153988046197028,4.153988046197028,11.99536137387851,False,82.60402822658571,96.95538364522568,50.955294495358466,90.82798169439636,-8.110184802495283,8.110184802495283,-13.626758787293682,13.626758787293682,15.857605512110302,True,73.77275490324995,80.65879432991296,55.584859745846686,76.05874553978482,0.7210885208404818,0.7210885208404818,-18.2563240377819,18.2563240377819,18.270559269693447,False
308,336,850527.9029808982,107,2.5271006285759015,77.68418375545224,5.9584506905052805,74.956542823406,-3.431350061929379,3.431350061929379,2.727640932046242,2.727640932046242,4.383399172066907,False,850527.9029808982,10.427533648368975,15.760838214656411,75.00394389587466,14.23922852468157,-7.900433019793073,7.900433019793073,2.6802398595775827,2.6802398595775827,8.342693066696459,False,7.726306065078404,17.1086688161588,74.22741556938502,17.1086688161588,-5.199205436502503,5.199205436502503,3.4567681860672224,3.4567681860672224,6.243475271286309,False,7.765844563710848,16.76302948960027,74.1871665045739,16.76302948960027,-5.238743935134947,5.238743935134947,3.4970172508783435,3.4970172508783435,6.298695711879874,False
309,373,684519.0787534091,1436,60.550259603321365,68.92078144343783,60.904029430834015,67.38123172667709,-0.3537698275126502,0.3537698275126502,1.539549716760746,1.539549716760746,1.579672884250541,False,684519.0787534091,60.396307235917156,133.0419161204419,60.77669930131739,120.19755683037367,0.1539523674042087,0.1539523674042087,8.144082142120439,8.144082142120439,8.145537138153285,False,57.6898741899854,213.7943530814828,58.70893845211169,213.7943530814828,2.860385413335962,2.860385413335962,10.211842991326144,10.211842991326144,10.604882931570815,False,65.53299085769639,163.4102533409457,64.29872508642876,163.4102533409457,-4.982731254375025,4.982731254375025,4.622056357009072,4.622056357009072,6.796397260364765,False
310,407,186352.61944839288,160,54.30295421337257,94.33208040554943,58.18635103526457,85.10936992580145,-3.883396821891999,3.883396821891999,9.222710479747988,9.222710479747988,10.0069555544898,False,186352.61944839288,54.439114809351125,28.619774015264735,86.64557589502769,25.856715041280694,-0.13616059597855212,0.13616059597855212,7.686504510521743,7.686504510521743,7.68771040675755,False,54.93505692662783,17.64563825113848,86.28178317810952,16.42409769111693,-0.6321027132552572,0.6321027132552572,8.050297227439913,8.050297227439913,8.075075187899579,False,55.27224245774603,20.30364992595438,86.03338059262599,19.053028833163797,-0.969288244373459,0.969288244373459,8.298699812923445,8.298699812923445,8.355114498658663,False
311,368,393544.49241124536,1399,81.83678894074264,70.35611030603229,79.29237448193241,75.41844341505285,2.5444144588102233,2.5444144588102233,-5.062333109020557,5.062333109020557,5.66579751181493,True,393544.49241124536,65.21896016947031,124.61860695472767,66.95686439095655,112.587465126424,16.61782877127233,16.61782877127233,3.3992459150757384,3.3992459150757384,16.961931077046785,False,78.12585756836016,152.2574790534587,76.89107102085012,127.19307786660629,3.7109313723824755,3.7109313723824755,-6.534960714817828,6.534960714817828,7.515099679627997,True,78.71100745890475,166.40997170640966,75.69145813985622,145.80818840011685,3.1257814818378904,3.1257814818378904,-5.335347833823931,5.335347833823931,6.183562596116449,True
312,276,3013.4737815279423,1029,28.31833597593869,55.58600818041086,32.00095680833771,45.30540265968167,-3.682620832399021,3.682620832399021,10.280605520729189,10.280605520729189,10.920281409747037,False,3013.4737815279423,39.080719798939235,83.69154838053753,55.243455214751535,75.61165635636829,-10.762383823000544,10.762383823000544,0.3425529656593227,0.3425529656593227,10.767833955251437,False,31.12605476156359,144.1293069378129,48.67010429025441,133.65440395476648,-2.8077187856248997,2.8077187856248997,6.91590389015645,6.91590389015645,7.464114910492206,False,27.684548567271435,136.3126300746276,45.74451831236728,130.85139352347457,0.6337874086672564,0.6337874086672564,9.841489868043574,9.841489868043574,9.861876560887866,True
313,470,227534.78429839425,1840,76.26862871428267,8.221863056810056,92.94831403284972,7.828541601217535,-16.679685318567053,16.679685318567053,0.3933214555925213,0.3933214555925213,16.684322104714074,True,227534.78429839425,62.26622572374097,234.35113610094513,35.80004710290326,211.72600952511314,14.002402990541697,14.002402990541697,-27.5781840460932,27.5781840460932,30.92933114035479,False,93.05396332427527,380.8771799059849,8.485287118923294,355.1595964979987,-16.785334609992603,16.785334609992603,-0.26342406211323777,0.26342406211323777,16.78740153227758,True,92.51612139092488,442.8566359482158,8.923937270888256,405.49613270220345,-16.24749267664221,16.24749267664221,-0.7020742140782001,0.7020742140782001,16.26265434914042,True
314,353,714375.3089067915,1163,75.48284384563681,36.07067432624395,85.61219988448553,66.0233461290602,-10.129356038848726,10.129356038848726,-29.952671802816248,29.952671802816248,31.619082875519723,True,714375.3089067915,63.4341653911235,48.917247911629616,41.607988860776025,44.19459563796944,12.048678454513308,12.048678454513308,-5.537314534532072,5.537314534532072,13.26018494420773,False,82.6545357980591,272.2547931927708,70.14160090213322,222.56216760459697,-7.171691952422293,7.171691952422293,-34.07092657588927,34.07092657588927,34.81754160190056,True,81.6714075136509,304.0524762044366,68.79904558618135,253.7549844714943,-6.188563668014098,6.188563668014098,-32.7283712599374,32.7283712599374,33.308326370464194,True
315,446,926040.8306689247,645,41.50449947441054,5.199160160214747,41.59225380839151,16.627111538797813,-0.08775433398097476,0.08775433398097476,-11.427951378583066,11.427951378583066,11.428288302908316,False,926040.8306689247,46.75680074088416,53.93955830470809,28.527818720870414,48.7320335860619,-5.252301266473623,5.252301266473623,-23.32865856065567,23.32865856065567,23.912611292651697,False,42.94309300367826,61.559528972309764,23.5150201992503,50.91159444001601,-1.4385935292677203,1.4385935292677203,-18.315860039035556,18.315860039035556,18.372269329399415,False,43.12378793667903,62.026326973987814,21.245293745512768,53.85652597565405,-1.6192884622684929,1.6192884622684929,-16.046133585298023,16.046133585298023,16.12763151120663,False
316,440,490530.70609354356,1882,3.7090336888551674,18.806243548266195,13.705256604601242,38.569797055057904,-9.996222915746074,9.996222915746074,-19.76355350679171,19.76355350679171,22.147742995553877,False,490530.70609354356,34.59346301911318,157.88355938720113,42.11970000242625,142.64089585754948,-30.884429330258012,30.884429330258012,-23.313456454160054,23.313456454160054,38.69580373755943,False,10.725886588565272,445.9547628468932,33.16125498612129,375.273145914281,-7.016852899710105,7.016852899710105,-14.355011437855097,14.355011437855097,15.978190698484005,False,17.969565758586718,335.22868201343675,34.02404512570708,282.1245632458789,-14.26053206973155,14.26053206973155,-15.217801577440888,15.217801577440888,20.855317301882614,False
317,298,940509.3783540868,1282,85.14550687992079,9.255049653399126,88.57252388085766,12.394390998552302,-3.4270170009368712,3.4270170009368712,-3.1393413451531753,3.1393413451531753,4.647570290603305,True,940509.3783540868,63.24210147624044,98.72771659810115,36.027014167002854,89.19617720922129,21.903405403680345,21.903405403680345,-26.771964513603727,26.771964513603727,34.59042139372735,False,85.11503140450358,340.250994351375,12.675487828663544,340.250994351375,0.03047547541720519,0.03047547541720519,-3.420438175264417,3.420438175264417,3.4205739380121694,False,85.03202234211355,293.9602676643137,15.829423899795543,293.9602676643137,0.11348453780723844,0.11348453780723844,-6.574374246396417,6.574374246396417,6.5753536385506886,False
318,89,800052.2539170292,961,67.43423781291361,13.486089861871545,72.56402228850074,7.362804758214149,-5.12978447558713,5.12978447558713,6.123285103657396,6.123285103657396,7.988072935736584,True,800052.2539170292,60.3383061983713,56.837845941909514,34.38292471186251,51.35050980124144,7.095931614542309,7.095931614542309,-20.896834849990963,20.896834849990963,22.068755112739318,False,76.92894993408518,204.8011079799887,7.449862620580717,172.13949464223376,-9.494712121171574,9.494712121171574,6.0362272412908275,6.0362272412908275,11.251026511942095,True,81.99548283492602,118.1877675870882,12.23917746956981,96.83063685445643,-14.561245022012415,14.561245022012415,1.2469123923017342,1.2469123923017342,14.614535473464661,True
319,124,375473.1446480676,948,84.53331655031924,42.53937903316024,87.93360954785736,45.552172930797916,-3.4002929975381164,3.4002929975381164,-3.0127938976376782,3.0127938976376782,4.543007763448086,True,375473.1446480676,67.7790241023522,69.50863405512851,43.9574379065472,62.798013104978466,16.754292447967046,16.754292447967046,-1.4180588733869612,1.4180588733869612,16.81419657314607,False,84.16549872272121,89.37970959616781,47.21025781151085,76.14425031457499,0.3678178275980315,0.3678178275980315,-4.6708787783506125,4.6708787783506125,4.685338676802889,False,73.52825670243709,55.53374097703259,41.80435324144702,48.72134873804058,11.005059847882151,11.005059847882151,0.7350257917132197,0.7350257917132197,11.029578648794866,False
320,260,106859.89574904108,1235,39.82450301004538,76.88083215725904,35.810723436388194,71.70409284184424,4.013779573657189,4.013779573657189,5.1767393154147925,5.1767393154147925,6.550500469862505,False,106859.89574904108,43.7200808853168,64.43559456232069,60.5272787298574,58.214743632314814,-3.895577875271414,3.895577875271414,16.353553427401636,16.353553427401636,16.811134306916472,False,35.66266551536711,314.7538954959815,72.56994228644295,309.3247654055381,4.161837494678274,4.161837494678274,4.310889870816084,4.310889870816084,5.9920499672828695,False,35.70697296433248,221.36096676921676,74.36038216411261,215.96946358174682,4.117530045712904,4.117530045712904,2.5204499931464284,2.5204499931464284,4.827703578856135,False
321,264,727266.9679871288,505,51.753267884563805,55.60639482218921,51.137306285053796,54.761164302194366,0.6159615995100083,0.6159615995100083,0.8452305199948427,0.8452305199948427,1.045860088157914,False,727266.9679871288,52.44577934053886,52.923844133849,55.3508899610644,47.81438022285622,-0.6925114559750583,0.6925114559750583,0.2555048611248125,0.2555048611248125,0.738142838964861,True,44.50661690259818,63.38808510351743,55.54413880236162,51.93052297826313,7.246650981965622,7.246650981965622,0.06225601982758633,0.06225601982758633,7.246918397941851,True,50.67330808881956,45.632447298221045,57.52968855055993,38.753626574551255,1.0799597957442444,1.0799597957442444,-1.923293728370723,1.923293728370723,2.205758809574181,True
322,30,109012.28133079843,133,77.42035612305855,21.579509599410184,72.52933564885349,19.71916757952465,4.891020474205064,4.891020474205064,1.8603420198855325,1.8603420198855325,5.232872414844921,False,109012.28133079843,72.59781082007729,17.405082050402743,24.427491963766577,15.724730971227775,4.822545302981268,4.822545302981268,-2.847982364356394,2.847982364356394,5.600709486037615,False,72.31678809792794,18.367506959375024,19.932135045985884,18.367506959375024,5.103568025130613,5.103568025130613,1.6473745534242994,1.6473745534242994,5.362858333613289,False,71.83374529548988,18.14979508334587,19.99850419075712,18.14979508334587,5.586610827568677,5.586610827568677,1.5810054086530627,1.5810054086530627,5.806014006260906,False
323,138,247830.34829456496,1472,45.17383101823527,32.92041993287671,70.84240167102112,38.36154913518005,-25.668570652785853,25.668570652785853,-5.441129202303337,5.441129202303337,26.23892921506549,True,247830.34829456496,55.01132727920185,59.531643153008005,39.8309582259381,53.78423785336442,-9.837496260966581,9.837496260966581,-6.910538293061386,6.910538293061386,12.022140915178097,False,70.344493040148,147.16306134151026,37.23852929807256,131.35039425171982,-25.170662021912726,25.170662021912726,-4.318109365195845,4.318109365195845,25.538369076962447,True,66.75273210543395,124.22055133540819,36.07709049175242,111.97131953544026,-21.57890108719868,21.57890108719868,-3.1566705588757102,3.1566705588757102,21.808565774676175,True
324,358,340677.4756062064,586,17.560846579419806,94.78607214315618,16.338932852432023,89.66853592814303,1.2219137269877827,1.2219137269877827,5.117536215013146,5.117536215013146,5.261392407735071,False,340677.4756062064,27.154297887592733,72.85591803530018,77.18678762626438,65.82213789336359,-9.593451308172927,9.593451308172927,17.5992845168918,17.5992845168918,20.04417929247272,False,18.067963575781818,54.01851544206033,88.73139880201886,44.68445476371504,-0.5071169963620115,0.5071169963620115,6.054673341137317,6.054673341137317,6.075873345937861,False,23.172065043793673,49.046015642622656,85.6256491039335,43.31870113555986,-5.6112184643738665,5.6112184643738665,9.160423039222678,9.160423039222678,10.742398378036995,False
325,273,368185.9807501555,277,8.552399970932242,12.29126492754914,10.419483517849525,13.909411003328685,-1.8670835469172822,1.8670835469172822,-1.6181460757795456,1.6181460757795456,2.470707933716562,False,368185.9807501555,13.958848964098635,37.878024565229325,19.47944644579387,34.221139796120966,-5.406448993166393,5.406448993166393,-7.188181518244729,7.188181518244729,8.994422952860567,False,9.49475198968839,53.57601658642311,16.89593928002877,53.57601658642311,-0.9423520187561483,0.9423520187561483,-4.6046743524796305,4.6046743524796305,4.700112043306786,False,10.902958128893934,44.86938981148888,17.01105354228418,44.86938981148888,-2.350558157961691,2.350558157961691,-4.719788614735041,4.719788614735041,5.272715450481163,False
326,179,770511.2836513044,1160,41.21613198447145,67.77304119991938,43.97758988556976,60.58254742536758,-2.7614579010983107,2.7614579010983107,7.190493774551797,7.190493774551797,7.702522344103031,False,770511.2836513044,42.9956108521268,82.17410526001068,60.19155247980065,74.24071281440015,-1.7794788676553495,1.7794788676553495,7.5814887201187275,7.5814887201187275,7.787523114169194,False,42.020247237137255,221.50497824463056,62.713699707616165,221.50497824463056,-0.8041152526658024,0.8041152526658024,5.059341492303211,5.059341492303211,5.1228446858469825,False,42.447127977227794,146.7095002445012,58.921674001896264,146.7095002445012,-1.2309959927563412,1.2309959927563412,8.851367198023112,8.851367198023112,8.936557078003904,False
