,sample,genome_position,time,true_location_0,true_location_1,true_dist_to_center,midpoint_estimated_location_0,midpoint_estimated_location_1,midpoint_error_0,midpoint_abs_error_0,midpoint_error_1,midpoint_abs_error_1,midpoint_abs_error,midpoint_dist_to_center,position_in_arg,arg_estimated_location_0,arg_variance_in_estimated_location_0,arg_estimated_location_1,arg_variance_in_estimated_location_1,arg_error_0,arg_abs_error_0,arg_error_1,arg_abs_error_1,arg_abs_error,arg_dist_to_center,window_0_estimated_location_0,window_0_variance_in_estimated_location_0,window_0_estimated_location_1,window_0_variance_in_estimated_location_1,window_0_error_0,window_0_abs_error_0,window_0_error_1,window_0_abs_error_1,window_0_abs_error,window_0_dist_to_center,window_100_estimated_location_0,window_100_variance_in_estimated_location_0,window_100_estimated_location_1,window_100_variance_in_estimated_location_1,window_100_error_0,window_100_abs_error_0,window_100_error_1,window_100_abs_error_1,window_100_abs_error,window_100_dist_to_center
0,9,32585.065282054627,988,78.01178044187847,37.95252007107674,30.945483276359607,70.59903095745958,89.753096612849,7.412749484418896,7.412749484418896,-51.800576541772266,51.800576541772266,52.328277106921455,35.717118941430904,32585.065282054627,71.09440547263941,191.9065128895699,65.64398216027335,260.6754812206925,6.917374969239063,6.917374969239063,-27.691462089196612,27.691462089196612,28.54237462269859,18.408545366771126,70.59903095745958,24.43190101678921,89.753096612849,62.89217006769272,7.412749484418896,7.412749484418896,-51.800576541772266,51.800576541772266,52.328277106921455,35.717118941430904,72.62910735995513,146.20732115954272,66.49344985762623,220.8399908277977,5.382673081923343,5.382673081923343,-28.54092978654949,28.54092978654949,29.04406725284202,20.158366776956974
1,9,14832.446024553692,947,79.76091468452806,44.56442122242259,28.685870391643526,70.59903095745958,89.753096612849,9.161883727068485,9.161883727068485,-45.18867539042642,45.18867539042642,46.10809578555216,35.717118941430904,14832.446024553692,71.07943086985262,199.8558718640685,66.68869990647026,271.4734627215386,8.681483814675445,8.681483814675445,-22.124278684047674,22.124278684047674,23.76661247451723,18.85686239578224,70.59903095745958,23.41802658188197,89.753096612849,60.282272321968634,9.161883727068485,9.161883727068485,-45.18867539042642,45.18867539042642,46.10809578555216,35.717118941430904,72.14809669339014,151.1144370330218,68.03106356908654,227.77851204215247,7.612817991137916,7.612817991137916,-23.466642346663953,23.466642346663953,24.67059587428798,20.438450040654907
2,7,823588.8725334455,1338,82.99292408630204,7.7265856071614225,57.785921181508485,92.97982490814589,16.381486965294005,-9.986900821843847,9.986900821843847,-8.654901358132584,8.654901358132584,13.215351132086901,56.71283711955612,823588.8725334455,72.19839521258601,263.5879592095582,53.5241915242182,358.0437009476102,10.794528873716033,10.794528873716033,-45.79760591705678,45.79760591705678,47.052551060909785,18.355670761952563,92.97982490814589,112.69598448166794,16.381486965294005,38.63008596011726,-9.986900821843847,9.986900821843847,-8.654901358132584,8.654901358132584,13.215351132086901,56.71283711955612,77.81709674139226,273.165651764202,43.96845044499219,267.9310179428585,5.175827344909777,5.175827344909777,-36.24186483783077,36.24186483783077,36.60958830180845,27.281342269132967
3,2,34403.57387564597,1003,14.926269304791358,85.53893234232879,48.15348766550891,27.31072174283452,93.40016565603027,-12.384452438043162,12.384452438043162,-7.861233313701476,7.861233313701476,14.668798567115275,44.618164074412704,34403.57387564597,25.854366402491138,466.2525295916133,84.75817232607493,633.33234860871,-10.92809709769978,10.92809709769978,0.7807600162538648,0.7807600162538648,10.955952372100523,39.15841915453779,27.310721742834517,36.673831697862106,93.40016565603028,367.05949058420975,-12.384452438043159,12.384452438043159,-7.86123331370149,7.86123331370149,14.668798567115278,44.61816407441272,23.635817864440625,345.009340802779,85.7088596726319,519.7775007426671,-8.709548559649267,8.709548559649267,-0.16992733030311058,0.16992733030311058,8.71120608242467,41.434105408786806
4,5,76089.34678134815,1950,85.64968743304193,75.4649869455527,35.85049765631036,51.96955354588979,62.40125086137638,33.680133887152145,33.680133887152145,13.063736084176313,13.063736084176313,36.124958396287525,5.078467847979654,76089.34678134815,62.88526679714731,463.3194895314368,70.1410809342787,629.348264808667,22.764420635894624,22.764420635894624,5.323906011273991,5.323906011273991,23.378683070370418,14.880568202914851,51.96955354588979,71.30007159604297,62.40125086137638,713.6251312454724,33.680133887152145,33.680133887152145,13.063736084176313,13.063736084176313,36.124958396287525,5.078467847979654,65.27214018210596,398.212622355671,73.05903203856403,599.6600488958295,20.377547250935976,20.377547250935976,2.4059549069886685,2.4059549069886685,20.519089915943912,18.641442909774423
5,5,44556.38245043303,1761,78.00917187855488,77.19472121545995,30.48682062696574,51.96955354588979,62.40125086137638,26.039618332665093,26.039618332665093,14.793470354083567,14.793470354083567,29.948430476871696,5.078467847979654,44556.38245043303,62.88526679714643,340.2154663755765,70.14108093428176,462.1303835957295,15.123905081408452,15.123905081408452,7.05364028117819,7.05364028117819,16.687910178560763,14.880568202916855,51.96955354588979,64.38944927211878,62.40125086137638,644.4583877555265,26.039618332665093,26.039618332665093,14.793470354083567,14.793470354083567,29.948430476871696,5.078467847979654,65.2778235276805,308.75698458202095,73.05529791126963,465.1611269695111,12.731348350874384,12.731348350874384,4.139423304190316,4.139423304190316,13.38738421509541,18.641734705181282
6,2,603190.610968185,781,22.83592993493557,86.79234847429596,42.75483433011904,17.991065773647705,88.86540958979862,4.844864161287866,4.844864161287866,-2.0730611155026537,2.0730611155026537,5.269752473308465,47.76042277081904,603190.610968185,34.09573152464595,212.8298275259784,79.39070524211735,289.0965860047511,-11.259801589710378,11.259801589710378,7.401643232178614,7.401643232178614,13.474696819450145,29.52881473808931,17.991065773647705,64.39654860234103,88.86540958979862,27.37769642345887,4.844864161287866,4.844864161287866,-2.0730611155026537,2.0730611155026537,5.269752473308465,47.76042277081904,34.19217268805828,204.87368811381847,80.25036494444608,232.12182885123553,-11.356242753122707,11.356242753122707,6.541983529849887,6.541983529849887,13.105792535084598,30.09456435902973
7,6,283618.2179067152,1382,50.016877088916026,60.749724081631435,5.194039632747124,51.88974031855721,71.03765137179838,-1.8728632296411831,1.8728632296411831,-10.287927290166941,10.287927290166941,10.457010309103826,13.340990972935066,283618.2179067152,55.23316752583448,137.5687252026388,64.80998489266845,186.8659541729608,-5.216290436918456,5.216290436918456,-4.060260811037018,4.060260811037018,6.610249902683704,6.931682184828997,51.88974031855721,86.62415189019669,71.03765137179838,112.9700466731834,-1.8728632296411831,1.8728632296411831,-10.287927290166941,10.287927290166941,10.457010309103826,13.340990972935066,51.05346702904083,156.70739980485976,66.5297332985042,215.57820285830414,-1.0365899401248058,1.0365899401248058,-5.780009216872763,5.780009216872763,5.872224897864696,9.219555970870307
8,4,456831.15105830564,1404,46.406460124855165,60.84714180508518,8.489651395008966,49.97164022424157,51.06599184995202,-3.565180099386403,3.565180099386403,9.78114995513316,9.78114995513316,10.410638961459679,8.15837597313224,456831.15105830564,55.35840768249564,135.0163034302605,64.82662088345394,183.39888177518475,-8.951947557640473,8.951947557640473,-3.9794790783687617,3.9794790783687617,9.796612619161785,6.964686782567409,49.97164022424157,117.86998716102903,51.06599184995203,59.56519835034878,-3.565180099386403,3.565180099386403,9.781149955133152,9.781149955133152,10.410638961459671,8.158375973132234,55.376788447489794,134.874280545316,64.94609772272379,180.81970067583097,-8.970328322634629,8.970328322634629,-4.098955917638612,4.098955917638612,9.862465707448903,7.085561188828079
9,4,661846.3200523511,272,54.48082008613064,58.25516236762887,0.33954642589353823,49.97164022424157,51.06599184995202,4.5091798618890735,4.5091798618890735,7.18917051767685,7.18917051767685,8.486275729617793,8.15837597313224,661846.3200523511,52.57375829752949,82.92557221980064,57.71199624945307,112.64163533801926,1.9070617886011547,1.9070617886011547,0.5431661181757974,0.5431661181757974,1.9829054686184109,1.819060926239253,49.97164022424156,32.55736286215008,51.06599184995202,13.84151194643272,4.509179861889081,4.509179861889081,7.18917051767685,7.18917051767685,8.486275729617796,8.158375973132243,52.97117353280611,83.03038499718663,59.037888261471345,93.5148077055748,1.5096465533245293,1.5096465533245293,-0.7827258938424748,0.7827258938424748,1.700497733269919,1.7912785348390956
