,sample,genome_position,time,true_location_0,true_location_1,true_dist_to_center,midpoint_estimated_location_0,midpoint_estimated_location_1,midpoint_error_0,midpoint_abs_error_0,midpoint_error_1,midpoint_abs_error_1,midpoint_abs_error,midpoint_dist_to_center,position_in_arg,arg_estimated_location_0,arg_variance_in_estimated_location_0,arg_estimated_location_1,arg_variance_in_estimated_location_1,arg_error_0,arg_abs_error_0,arg_error_1,arg_abs_error_1,arg_abs_error,arg_dist_to_center,window_0_estimated_location_0,window_0_variance_in_estimated_location_0,window_0_estimated_location_1,window_0_variance_in_estimated_location_1,window_0_error_0,window_0_abs_error_0,window_0_error_1,window_0_abs_error_1,window_0_abs_error,window_0_dist_to_center,window_100_estimated_location_0,window_100_variance_in_estimated_location_0,window_100_estimated_location_1,window_100_variance_in_estimated_location_1,window_100_error_0,window_100_abs_error_0,window_100_error_1,window_100_abs_error_1,window_100_abs_error,window_100_dist_to_center
984,671,105121.60595234532,496,7.944576834271942,11.929465068966193,56.28426308280054,27.61952653805391,12.113675939699483,-19.67494970378197,19.67494970378197,-0.18421087073329012,0.18421087073329012,19.67581204146976,43.853010374072774,105121.60595234532,28.11344814977295,63.014515142655256,23.884426538751555,63.014515142655256,-20.168871315501008,20.168871315501008,-11.954961469785362,11.954961469785362,23.44577731458891,33.76554849867126,25.123756811218023,138.50234077256337,10.511336697791378,138.50234077256337,-17.17917997694608,17.17917997694608,1.4181283711748147,1.4181283711748147,17.2376133138389,46.49182823984648,27.115657124002386,101.93807752108039,14.295079378823395,101.93807752108039,-19.171080289730444,19.171080289730444,-2.365614309857202,2.365614309857202,19.31648131876746,42.22324092743532
985,512,661074.1407383014,1674,18.882378608921186,73.63333445118853,38.10234045027486,17.348612702333263,75.10910167658916,1.5337659065879237,1.5337659065879237,-1.4757672254006309,1.4757672254006309,2.128456426563192,40.21875555386667,661074.1407383014,29.197410465065744,112.9212979928879,61.184592913976545,112.9212979928879,-10.315031856144557,10.315031856144557,12.448741537211987,12.448741537211987,16.16697399186329,22.614494215327575,17.96116584870636,441.47992531269165,71.08300945822018,441.47992531269165,0.921212760214825,0.921212760214825,2.5503249929683562,2.5503249929683562,2.7116029427889443,37.36408518195686,17.887323715115972,432.99295226666294,71.02718554125494,432.99295226666294,0.9950548938052144,0.9950548938052144,2.6061489099335944,2.6061489099335944,2.7896498673549996,37.39469585435518
986,176,235944.4734923527,320,85.89893092752322,15.420006411603703,50.780893707722,89.77170161314469,24.69929805737857,-3.872770685621461,3.872770685621461,-9.279291645774867,9.279291645774867,10.055028902532113,48.13054877297275,235944.4734923527,86.36340009225653,64.60189704713584,18.751097998087403,64.60189704713584,-0.4644691647333019,0.4644691647333019,-3.3310915864836996,3.3310915864836996,3.3633172259735686,48.90190747804958,88.35942053110124,118.84094856283335,25.431369350930957,118.84094856283335,-2.4604896035780115,2.4604896035780115,-10.011362939327254,10.011362939327254,10.309286929378322,46.54564835819966,88.96246829830662,115.01086618138666,28.452093379915556,115.01086618138666,-3.0635373707833935,3.0635373707833935,-13.032086968311853,13.032086968311853,13.387328037059152,45.52721072796498
987,80,441566.22062687523,668,70.37816951400855,31.243631795754016,28.64151630412911,78.59312418508976,25.228011898716215,-8.214954671081216,8.214954671081216,6.015619897037801,6.015619897037801,10.18200191482776,38.78662573049748,441566.22062687523,64.08638786374503,32.88926359552535,39.36771973187882,32.88926359552535,6.291781650263516,6.291781650263516,-8.124087936124806,8.124087936124806,10.275569138908137,18.62484764043905,64.01102991183268,69.3336182858931,28.686113361420453,69.3336182858931,6.367139602175868,6.367139602175868,2.557518434333563,2.557518434333563,6.861586351242129,26.339095086748554,65.75190546056751,63.1783153941854,30.33880139507577,63.1783153941854,4.626264053441034,4.626264053441034,0.9048304006782466,0.9048304006782466,4.713919509935677,26.07493608424982
988,417,718613.4033464481,1019,73.89795127517266,40.256983206189844,26.819415178833104,77.05660887321459,48.95247470379382,-3.158657598041927,3.158657598041927,-8.695491497603975,8.695491497603975,9.251415578524782,28.034470095686494,718613.4033464481,65.31351982964775,34.18665213315648,42.48926823479128,34.18665213315648,8.584431445524913,8.584431445524913,-2.2322850286014386,2.2322850286014386,8.86992444679407,18.064763865082288,74.42987278035858,189.3339093467562,37.90686309382757,189.3339093467562,-0.5319215051859203,0.5319215051859203,2.3501201123622764,2.3501201123622764,2.4095653197639058,28.26733878148986,80.3455070278098,151.52245055791403,36.27996272648353,151.52245055791403,-6.447555752637143,6.447555752637143,3.9770204797063116,3.9770204797063116,7.57546480946006,34.31349142681974
989,589,469186.7936401449,1239,29.205746865349433,95.49532265400619,49.299927530231514,34.99041946496404,79.93992484434052,-5.784672599614609,5.784672599614609,15.555397809665664,15.555397809665664,16.596169380362547,32.7464057137314,469186.7936401449,36.03637617611693,50.49111302616363,66.26266771244296,50.49111302616363,-6.830629310767499,6.830629310767499,29.232654941563226,29.232654941563226,30.020086803898767,20.546675175295565,36.835302140601755,202.17833581094285,85.08293044111261,202.17833581094285,-7.629555275252322,7.629555275252322,10.412392212893579,10.412392212893579,12.9084478266466,36.802727294825715,37.26353707074784,201.60434680445033,84.3530181730804,201.60434680445033,-8.057790205398405,8.057790205398405,11.142304480925787,11.142304480925787,13.750597519376143,35.97238539757036
990,142,733134.6971010234,284,19.670522763453413,29.025897285161534,36.320174548919226,25.687870404076392,17.36148189932427,-6.0173476406229796,6.0173476406229796,11.664415385837263,11.664415385837263,13.12505462546606,40.4433697679305,733134.6971010234,26.501785515709713,19.78274937613894,27.107513647791684,19.78274937613894,-6.8312627522563005,6.8312627522563005,1.9183836373698497,1.9183836373698497,7.095515948152939,32.401912242385585,22.529725656495412,43.07123060349872,21.19316306853673,43.07123060349872,-2.8592028930419993,2.8592028930419993,7.832734216624804,7.832734216624804,8.338271193230927,39.43329078899093,22.75965333003456,42.62368309578617,22.035212637591563,42.62368309578617,-3.0891305665811473,3.0891305665811473,6.990684647569971,6.990684647569971,7.64280050107004,38.65762481380271
991,587,23598.353884215274,1052,10.946243912511688,46.86540433826403,38.27242756522667,44.252225627329366,50.75628267840792,-33.305981714817676,33.305981714817676,-3.8908783401438924,3.8908783401438924,33.53248204719672,4.821298897886406,23598.353884215274,29.634451213935346,67.30305455090895,47.49998145052845,67.30305455090895,-18.68820730142366,18.68820730142366,-0.6345771122644237,0.6345771122644237,18.69897805369038,19.634270453071938,37.75095604097135,293.0264106862798,46.62778647042589,293.0264106862798,-26.804712128459663,26.804712128459663,0.23761786783813932,0.23761786783813932,26.80576532279406,11.909909381843955,29.719957797032638,158.58166261374234,49.60480826038053,158.58166261374234,-18.77371388452095,18.77371388452095,-2.7394039221165016,2.7394039221165016,18.97252399830771,19.353096879496217
992,500,641042.6397686955,1917,63.39537418157902,50.66240705355413,14.340417626741194,84.28816236946214,37.337916266598,-20.89278818788312,20.89278818788312,13.324490786956133,13.324490786956133,24.78004545991446,37.56301599933745,641042.6397686955,63.54209916788024,135.27197286897714,41.418509597823245,135.27197286897714,-0.14672498630121567,0.14672498630121567,9.243897455730888,9.243897455730888,9.245061838282808,17.026571545245645,93.04201048344783,709.2887464998686,35.82026962371138,709.2887464998686,-29.646636301868803,29.646636301868803,14.84213742984275,14.84213742984275,33.15436754790572,46.32781683002883,86.29056478162632,654.4769415680748,31.407277726886463,654.4769415680748,-22.895190600047293,22.895190600047293,19.25512932666767,19.25512932666767,29.91571088908287,41.783002257774385
993,267,735390.0256003386,596,38.770564462002106,76.46670866724078,28.051981770619086,46.36271628843942,75.61768345881501,-7.592151826437316,7.592151826437316,0.8490252084257719,0.8490252084257719,7.639477283179648,25.391995389303478,735390.0256003386,43.383803057198406,68.10397892750535,68.07452431900731,68.10397892750535,-4.6132385951963,4.6132385951963,8.39218434823347,8.39218434823347,9.576571853797349,18.592384441399286,46.55435515219611,113.0600838162257,72.91582961000643,113.0600838162257,-7.783790690194003,7.783790690194003,3.5508790572343543,3.5508790572343543,8.555474246811592,22.68526785612231,49.62203454301559,105.17324302565515,74.2335304604674,105.17324302565515,-10.851470081013481,10.851470081013481,2.233178206773374,2.233178206773374,11.078875747219945,23.871059375284347
